name,bus0,bus1,type,s_nom,length,num_parallel,i_th_max_a,frequency,length_m,r_ohmkm,x_ohmkm,from_relation,operator,wkt_srid_4326,ref,wires,voltage,c_nfkm,osm_name,cables
736,455,456,Al/St 240/40 4-bundle 380.0,1711.26619788,13.64,1.0,2.6,50.0,13640.0,0.025,0.25,1082951.0,Amprion,"SRID=4326;LINESTRING(6.80890624663756 51.2686075940546,6.72033167479422 51.3441235773954)",,4.0,380000.0,13.7,Meerbusch West,3.0
737,173,456,Al/St 240/40 4-bundle 380.0,1711.26619788,16.533,1.0,2.6,50.0,16533.0,0.025,0.25,1082951.0,Amprion,"SRID=4326;LINESTRING(6.62284323546559 51.258713368098,6.72033167479422 51.3441235773954)",,4.0,380000.0,13.7,Meerbusch West,3.0
738,184,456,Al/St 240/40 4-bundle 380.0,1711.26619788,23.236,1.0,2.6,50.0,23236.0,0.025,0.25,1082951.0,Amprion,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.72033167479422 51.3441235773954)",,4.0,380000.0,13.7,Meerbusch West,3.0
739,452,453,Al/St 240/40 4-bundle 380.0,1711.26619788,0.341,1.0,2.6,50.0,341.0,0.025,0.25,1082968.0,Amprion,"SRID=4326;LINESTRING(6.53175001008574 50.39005126464,6.53303653131644 50.3922427776709)",,4.0,380000.0,13.7,Selhausen Ost,3.0
740,119,453,Al/St 240/40 4-bundle 380.0,1711.26619788,60.217,1.0,2.6,50.0,60217.0,0.025,0.25,1082968.0,Amprion,"SRID=4326;LINESTRING(6.45655246642153 50.8713380368705,6.53303653131644 50.3922427776709)",,4.0,380000.0,13.7,Selhausen Ost,3.0
741,100,453,Al/St 240/40 4-bundle 380.0,1711.26619788,58.563,1.0,2.6,50.0,58563.0,0.025,0.25,1082968.0,Amprion,"SRID=4326;LINESTRING(6.47473977006816 49.9224692993999,6.53303653131644 50.3922427776709)",,4.0,380000.0,13.7,Selhausen Ost,3.0
742,144,457,Al/St 240/40 2-bundle 220.0,495.366530965,11.605,1.0,1.3,50.0,11605.0,0.08,0.32,1082978.0,Amprion,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.13937473425833 51.5608313916517)",,2.0,220000.0,11.5,Hochlarmark West,3.0
743,140,457,Al/St 240/40 2-bundle 220.0,495.366530965,10.574,1.0,1.3,50.0,10574.0,0.08,0.32,1082978.0,Amprion,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.13937473425833 51.5608313916517)",,2.0,220000.0,11.5,Hochlarmark West,3.0
744,87_220kV,457,Al/St 240/40 2-bundle 220.0,495.366530965,17.383,1.0,1.3,50.0,17383.0,0.08,0.32,1082978.0,Amprion,"SRID=4326;LINESTRING(7.06030699176008 51.6964760130648,7.13937473425833 51.5608313916517)",,2.0,220000.0,11.5,Hochlarmark West,3.0
745,165_220kV,458_220kV,Al/St 240/40 2-bundle 220.0,495.366530965,76.723,1.0,1.3,50.0,76723.0,0.08,0.32,1082988.0,Amprion,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.41946378046051 51.4575100936229)",,2.0,220000.0,11.5,Haarstrang Ost,3.0
746,141,458_220kV,Al/St 240/40 2-bundle 220.0,495.366530965,12.092,1.0,1.3,50.0,12092.0,0.08,0.32,1082988.0,Amprion,"SRID=4326;LINESTRING(7.2789471130269 51.4722816773138,7.41946378046051 51.4575100936229)",,2.0,220000.0,11.5,Haarstrang Ost,3.0
747,450_220kV,458_220kV,Al/St 240/40 2-bundle 220.0,495.366530965,0.14,1.0,1.3,50.0,140.0,0.08,0.32,1082988.0,Amprion,"SRID=4326;LINESTRING(7.41670791195847 51.4570521583476,7.41946378046051 51.4575100936229)",,2.0,220000.0,11.5,Haarstrang Ost,3.0
748,106_220kV,460,Al/St 240/40 2-bundle 220.0,495.366530965,5.295,1.0,1.3,50.0,5295.0,0.08,0.32,1082991.0,Amprion,"SRID=4326;LINESTRING(7.16721460965932 51.3899067582106,7.17920262035811 51.4218244823956)",,2.0,220000.0,11.5,Welper Ost,3.0
749,144,460,Al/St 240/40 2-bundle 220.0,495.366530965,6.85,1.0,1.3,50.0,6850.0,0.08,0.32,1082991.0,Amprion,"SRID=4326;LINESTRING(7.17937912538938 51.4722019484347,7.17920262035811 51.4218244823956)",,2.0,220000.0,11.5,Welper Ost,3.0
750,459,460,Al/St 240/40 2-bundle 220.0,495.366530965,1.686,1.0,1.3,50.0,1686.0,0.08,0.32,1082991.0,Amprion,"SRID=4326;LINESTRING(7.19597933005019 51.4115753148661,7.17920262035811 51.4218244823956)",,2.0,220000.0,11.5,Welper Ost,3.0
751,199,462,Al/St 240/40 2-bundle 220.0,247.683265482,9.879,0.5,0.65,50.0,9879.0,0.16,0.64,1082993.0,Amprion,"SRID=4326;LINESTRING(7.44506930371379 51.6185000869374,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Elmenhorst Süd,3.0
752,140,462,Al/St 240/40 2-bundle 220.0,247.683265482,7.666,0.5,0.65,50.0,7666.0,0.16,0.64,1082993.0,Amprion,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Elmenhorst Süd,3.0
753,461,462,Al/St 240/40 2-bundle 220.0,247.683265482,1.719,0.5,0.65,50.0,1719.0,0.16,0.64,1082993.0,Amprion,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Elmenhorst Süd,3.0
754,461,462,Al/St 240/40 2-bundle 220.0,247.683265482,1.719,0.5,0.65,50.0,1719.0,0.16,0.64,1082995.0,Amprion,"SRID=4326;LINESTRING(7.32427958320741 51.6213874676194,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Cappenberg Nord,3.0
755,165_220kV,462,Al/St 240/40 2-bundle 220.0,247.683265482,29.538,0.5,0.65,50.0,29538.0,0.16,0.64,1082995.0,Amprion,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Cappenberg Nord,3.0
756,140,462,Al/St 240/40 2-bundle 220.0,247.683265482,7.656,0.5,0.65,50.0,7656.0,0.16,0.64,1082995.0,Amprion,"SRID=4326;LINESTRING(7.2640834625924 51.5735734103802,7.34371334412713 51.6131049439167)",,1.0,220000.0,5.75,Cappenberg Nord,3.0
757,184_220kV,463,Al/St 240/40 2-bundle 220.0,247.683265482,21.12,0.5,0.65,50.0,21120.0,0.16,0.64,1083000.0,Amprion,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.52272548882226 51.3224954692993)",,1.0,220000.0,5.75,Utfort West,3.0
758,153,463,Al/St 240/40 2-bundle 220.0,247.683265482,22.758,0.5,0.65,50.0,22758.0,0.16,0.64,1083000.0,Amprion,"SRID=4326;LINESTRING(6.33006858948983 51.2429161503794,6.52272548882226 51.3224954692993)",,1.0,220000.0,5.75,Utfort West,3.0
759,176,463,Al/St 240/40 2-bundle 220.0,247.683265482,3.463,0.5,0.65,50.0,3463.0,0.16,0.64,1083000.0,Amprion,"SRID=4326;LINESTRING(6.54240844257145 51.2994458149911,6.52272548882226 51.3224954692993)",,1.0,220000.0,5.75,Utfort West,3.0
760,117_220kV,465,Al/St 240/40 2-bundle 220.0,495.366530965,6.532,1.0,1.3,50.0,6532.0,0.08,0.32,1083936.0,Amprion,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.92909269080674 50.8441529722133)",,2.0,220000.0,11.5,Godorf Ost,3.0
761,464,465,Al/St 240/40 2-bundle 220.0,495.366530965,3.015,1.0,1.3,50.0,3015.0,0.08,0.32,1083936.0,Amprion,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.92909269080674 50.8441529722133)",,2.0,220000.0,11.5,Godorf Ost,3.0
762,134,465,Al/St 240/40 2-bundle 220.0,495.366530965,17.868,1.0,1.3,50.0,17868.0,0.08,0.32,1083936.0,Amprion,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.92909269080674 50.8441529722133)",,2.0,220000.0,11.5,Godorf Ost,3.0
763,466,467,Al/St 240/40 2-bundle 220.0,495.366530965,0.1,1.0,1.3,50.0,100.0,0.08,0.32,1083940.0,Amprion,"SRID=4326;LINESTRING(7.09582671880563 50.8268716757217,7.09435790958289 50.8269670893312)",,2.0,220000.0,11.5,Gremberghoven Ost,3.0
764,150,467,Al/St 240/40 2-bundle 220.0,495.366530965,12.128,1.0,1.3,50.0,12128.0,0.08,0.32,1083940.0,Amprion,"SRID=4326;LINESTRING(7.0473845241055 50.9055286094924,7.09435790958289 50.8269670893312)",,2.0,220000.0,11.5,Gremberghoven Ost,3.0
765,149,467,Al/St 240/40 2-bundle 220.0,495.366530965,8.449,1.0,1.3,50.0,8449.0,0.08,0.32,1083940.0,Amprion,"SRID=4326;LINESTRING(7.19316578267403 50.798335064694,7.09435790958289 50.8269670893312)",,2.0,220000.0,11.5,Gremberghoven Ost,3.0
766,105_220kV,469,Al/St 240/40 2-bundle 220.0,247.683265482,10.851,0.5,0.65,50.0,10851.0,0.16,0.64,1167322.0,Amprion,"SRID=4326;LINESTRING(6.68078798893986 51.6462959356851,6.65066741434228 51.5537022721424)",,1.0,220000.0,5.75,Wesel Ost,3.0
767,468,469,Al/St 240/40 2-bundle 220.0,247.683265482,5.443,0.5,0.65,50.0,5443.0,0.16,0.64,1167322.0,Amprion,"SRID=4326;LINESTRING(6.57729057687864 51.5563911802085,6.65066741434228 51.5537022721424)",,1.0,220000.0,5.75,Wesel Ost,3.0
768,184_220kV,469,Al/St 240/40 2-bundle 220.0,247.683265482,9.235,0.5,0.65,50.0,9235.0,0.16,0.64,1167322.0,Amprion,"SRID=4326;LINESTRING(6.61738109142906 51.4757909635544,6.65066741434228 51.5537022721424)",,1.0,220000.0,5.75,Wesel Ost,3.0
769,110,470,Al/St 240/40 4-bundle 380.0,1711.26619788,14.875,1.0,2.6,50.0,14875.0,0.025,0.25,1547589.0,Amprion,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.82599043340792 51.7500675542728)",,4.0,380000.0,13.7,Uentrop Nord,3.0
770,90,470,Al/St 240/40 4-bundle 380.0,1711.26619788,42.332,1.0,2.6,50.0,42332.0,0.025,0.25,1547589.0,Amprion,"SRID=4326;LINESTRING(7.54571772261949 51.9703244223875,7.82599043340792 51.7500675542728)",,4.0,380000.0,13.7,Uentrop Nord,3.0
771,165,470,Al/St 240/40 4-bundle 380.0,1711.26619788,12.433,1.0,2.6,50.0,12433.0,0.025,0.25,1547589.0,Amprion,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.82599043340792 51.7500675542728)",,4.0,380000.0,13.7,Uentrop Nord,3.0
772,464,471,Al/St 240/40 2-bundle 220.0,495.366530965,3.03,1.0,1.3,50.0,3030.0,0.08,0.32,1548410.0,Amprion,"SRID=4326;LINESTRING(6.96330545403678 50.8337629177582,6.9289790539233 50.84381694694)",,2.0,220000.0,11.5,Olefin West,3.0
773,134,471,Al/St 240/40 2-bundle 220.0,495.366530965,17.906,1.0,1.3,50.0,17906.0,0.08,0.32,1548410.0,Amprion,"SRID=4326;LINESTRING(6.80461158012622 50.9662452961379,6.9289790539233 50.84381694694)",,2.0,220000.0,11.5,Olefin West,3.0
774,117_220kV,471,Al/St 240/40 2-bundle 220.0,495.366530965,6.494,1.0,1.3,50.0,6494.0,0.08,0.32,1548410.0,Amprion,"SRID=4326;LINESTRING(6.97257742700703 50.795693017514,6.9289790539233 50.84381694694)",,2.0,220000.0,11.5,Olefin West,3.0
775,472,473,Al/St 240/40 4-bundle 380.0,1711.26619788,13.579,1.0,2.6,50.0,13579.0,0.025,0.25,1610621.0,Amprion,"SRID=4326;LINESTRING(7.9939591196577 51.823095434189,7.83402074322725 51.7550403464858)",,4.0,380000.0,13.7,Gersteinwerk Ost,3.0
776,110,473,Al/St 240/40 4-bundle 380.0,1711.26619788,14.635,1.0,2.6,50.0,14635.0,0.025,0.25,1610621.0,Amprion,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.83402074322725 51.7550403464858)",,4.0,380000.0,13.7,Gersteinwerk Ost,3.0
777,165,473,Al/St 240/40 4-bundle 380.0,1711.26619788,13.222,1.0,2.6,50.0,13222.0,0.025,0.25,1610621.0,Amprion,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.83402074322725 51.7550403464858)",,4.0,380000.0,13.7,Gersteinwerk Ost,3.0
778,474,475,Al/St 240/40 2-bundle 220.0,495.366530965,0.797,1.0,1.3,50.0,797.0,0.08,0.32,1631562.0,TenneT,"SRID=4326;LINESTRING(9.14517687189382 52.8532464360106,9.13794792584036 52.8470269944345)",1,2.0,220000.0,11.5,Leitung 2010/2023,3.0
779,201_220kV,475,Al/St 240/40 2-bundle 220.0,495.366530965,33.866,1.0,1.3,50.0,33866.0,0.08,0.32,1631562.0,TenneT,"SRID=4326;LINESTRING(9.25103425143703 53.1144323051271,9.13794792584036 52.8470269944345)",1,2.0,220000.0,11.5,Leitung 2010/2023,3.0
780,2_220kV,475,Al/St 240/40 2-bundle 220.0,495.366530965,42.718,1.0,1.3,50.0,42718.0,0.08,0.32,1631562.0,TenneT,"SRID=4326;LINESTRING(9.11321007472722 52.5438533223737,9.13794792584036 52.8470269944345)",1,2.0,220000.0,11.5,Leitung 2010/2023,3.0
781,265,477,Al/St 240/40 2-bundle 220.0,247.683265482,28.125,0.5,0.65,50.0,28125.0,0.16,0.64,1633668.0,Amprion,"SRID=4326;LINESTRING(8.10495957410199 52.2642613740358,8.33466775124759 52.07052004268)",,1.0,220000.0,5.75,Halle West,3.0
782,476,477,Al/St 240/40 2-bundle 220.0,247.683265482,1.188,0.5,0.65,50.0,1188.0,0.16,0.64,1633668.0,Amprion,"SRID=4326;LINESTRING(8.31888925383353 52.0660374597241,8.33466775124759 52.07052004268)",,1.0,220000.0,5.75,Halle West,3.0
783,157_220kV,477,Al/St 240/40 2-bundle 220.0,247.683265482,18.526,0.5,0.65,50.0,18526.0,0.16,0.64,1633668.0,Amprion,"SRID=4326;LINESTRING(8.364229530696 51.9271204904611,8.33466775124759 52.07052004268)",,1.0,220000.0,5.75,Halle West,3.0
784,136,478,Al/St 240/40 4-bundle 380.0,1711.26619788,4.089,1.0,2.6,50.0,4089.0,0.025,0.25,1703254.0,Amprion,"SRID=4326;LINESTRING(7.93077008561427 51.6729710197069,7.9818783185962 51.6766515664854)",,4.0,380000.0,13.7,Geithe West,3.0
785,110,478,Al/St 240/40 4-bundle 380.0,1711.26619788,1.127,1.0,2.6,50.0,1127.0,0.025,0.25,1703254.0,Amprion,"SRID=4326;LINESTRING(7.99288723332679 51.6837077155955,7.9818783185962 51.6766515664854)",,4.0,380000.0,13.7,Geithe West,3.0
786,253,478,Al/St 240/40 4-bundle 380.0,1711.26619788,0.243,1.0,2.6,50.0,243.0,0.025,0.25,1703254.0,Amprion,"SRID=4326;LINESTRING(7.98122159643085 51.6735262619046,7.9818783185962 51.6766515664854)",,4.0,380000.0,13.7,Geithe West,3.0
787,226,480,Al/St 240/40 2-bundle 220.0,247.683265482,13.34,0.5,0.65,50.0,13340.0,0.16,0.64,1740849.0,TenneT,"SRID=4326;LINESTRING(9.79733602695253 52.0008392513306,9.8524162497002 51.8987652474175)",2030/2001,1.0,220000.0,5.75,Leitung 2030/2001,3.0
788,479,480,Al/St 240/40 2-bundle 220.0,247.683265482,5.244,0.5,0.65,50.0,5244.0,0.16,0.64,1740849.0,TenneT,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",2030/2001,1.0,220000.0,5.75,Leitung 2030/2001,3.0
789,259,480,Al/St 240/40 2-bundle 220.0,247.683265482,30.649,0.5,0.65,50.0,30649.0,0.16,0.64,1740849.0,TenneT,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",2030/2001,1.0,220000.0,5.75,Leitung 2030/2001,3.0
790,259,480,Al/St 240/40 2-bundle 220.0,247.683265482,30.65,0.5,0.65,50.0,30650.0,0.16,0.64,1740852.0,TenneT,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",2001,1.0,220000.0,5.75,Leitung 2001,3.0
791,479,480,Al/St 240/40 2-bundle 220.0,247.683265482,5.244,0.5,0.65,50.0,5244.0,0.16,0.64,1740852.0,TenneT,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",2001,1.0,220000.0,5.75,Leitung 2001,3.0
792,6,480,Al/St 240/40 2-bundle 220.0,247.683265482,61.001,0.5,0.65,50.0,61001.0,0.16,0.64,1740852.0,TenneT,"SRID=4326;LINESTRING(9.91814864613865 52.3799963125719,9.8524162497002 51.8987652474175)",2001,1.0,220000.0,5.75,Leitung 2001,3.0
793,301,481,Al/St 240/40 4-bundle 380.0,1711.26619788,76.464,1.0,2.6,50.0,76464.0,0.025,0.25,2318069.0,,"SRID=4326;LINESTRING(10.2358631058452 52.2934595399896,9.4136812208929 52.0274828920508)",3019;3026;3027,4.0,380000.0,13.7,Leitung 3019/3026/3027,3.0
794,3,481,Al/St 240/40 4-bundle 380.0,1711.26619788,1.614,1.0,2.6,50.0,1614.0,0.025,0.25,2318069.0,,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.4136812208929 52.0274828920508)",3019;3026;3027,4.0,380000.0,13.7,Leitung 3019/3026/3027,3.0
795,210,481,Al/St 240/40 4-bundle 380.0,1711.26619788,0.856,1.0,2.6,50.0,856.0,0.025,0.25,2318069.0,,"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.4136812208929 52.0274828920508)",3019;3026;3027,4.0,380000.0,13.7,Leitung 3019/3026/3027,3.0
796,299,482,Al/St 240/40 2-bundle 220.0,495.366530965,29.267,1.0,1.3,50.0,29267.0,0.08,0.32,3113412.0,TenneT,"SRID=4326;LINESTRING(10.0876467999739 52.3151305547947,10.3552149923206 52.1758109606876)",2,2.0,220000.0,11.5,Leitung 2019/2027/2029,3.0
797,298,482,Al/St 240/40 2-bundle 220.0,495.366530965,8.465,1.0,1.3,50.0,8465.0,0.08,0.32,3113412.0,TenneT,"SRID=4326;LINESTRING(10.4195406346214 52.2369606619834,10.3552149923206 52.1758109606876)",2,2.0,220000.0,11.5,Leitung 2019/2027/2029,3.0
798,297,482,Al/St 240/40 2-bundle 220.0,495.366530965,1.433,1.0,1.3,50.0,1433.0,0.08,0.32,3113412.0,TenneT,"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.3552149923206 52.1758109606876)",2,2.0,220000.0,11.5,Leitung 2019/2027/2029,3.0
799,315,484,Al/St 240/40 4-bundle 380.0,1711.26619788,50.233,1.0,2.6,,50233.0,0.025,0.25,3710280.0,,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.7037422782749 47.826415980499)",,4.0,380000.0,13.7,K12,3.0
800,483,484,Al/St 240/40 4-bundle 380.0,1711.26619788,0.088,1.0,2.6,,88.0,0.025,0.25,3710280.0,,"SRID=4326;LINESTRING(10.7027318899547 47.8264597977002,10.7037422782749 47.826415980499)",,4.0,380000.0,13.7,K12,3.0
801,247,484,Al/St 240/40 4-bundle 380.0,1711.26619788,30.408,1.0,2.6,,30408.0,0.025,0.25,3710280.0,,"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,10.7037422782749 47.826415980499)",,4.0,380000.0,13.7,K12,3.0
802,485,487,Al/St 240/40 2-bundle 220.0,495.366530965,42.986,1.0,1.3,,42986.0,0.08,0.32,3710285.0,,"SRID=4326;LINESTRING(10.1949334440241 47.9709368782958,10.6418025411196 48.0258492685192)",O11,2.0,220000.0,11.5,,3.0
803,315_220kV,487,Al/St 240/40 2-bundle 220.0,495.366530965,37.574,1.0,1.3,,37574.0,0.08,0.32,3710285.0,,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.6418025411196 48.0258492685192)",O11,2.0,220000.0,11.5,,3.0
804,486,487,Al/St 240/40 2-bundle 220.0,495.366530965,0.117,1.0,1.3,,117.0,0.08,0.32,3710285.0,,"SRID=4326;LINESTRING(10.6412867739286 48.0274512409907,10.6418025411196 48.0258492685192)",O11,2.0,220000.0,11.5,,3.0
805,421,488,Al/St 240/40 4-bundle 380.0,855.633098939,31.831,0.5,,,31831.0,,,3767047.0,,"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,8.67009921732699 49.3092022842852)",,2.0,380000.0,,HD-Neurott - Hüffenhardt,3.0
806,56,488,Al/St 240/40 4-bundle 380.0,855.633098939,7.598,0.5,,,7598.0,,,3767047.0,,"SRID=4326;LINESTRING(8.62320967451897 49.3565822492832,8.67009921732699 49.3092022842852)",,2.0,380000.0,,HD-Neurott - Hüffenhardt,3.0
807,413,488,Al/St 240/40 4-bundle 380.0,855.633098939,2.205,0.5,,,2205.0,,,3767047.0,,"SRID=4326;LINESTRING(8.67371728898445 49.2904393851271,8.67009921732699 49.3092022842852)",,2.0,380000.0,,HD-Neurott - Hüffenhardt,3.0
808,489,490,Al/St 240/40 4-bundle 380.0,855.633098939,0.261,0.5,,,261.0,,,3862868.0,TenneT,"SRID=4326;LINESTRING(9.22808874457675 51.8124533663924,9.23187002273009 51.810119094224)",3012,2.0,380000.0,,,3.0
809,3,490,Al/St 240/40 4-bundle 380.0,855.633098939,28.944,0.5,,,28944.0,,,3862868.0,TenneT,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.23187002273009 51.810119094224)",3012,2.0,380000.0,,,3.0
810,303,490,Al/St 240/40 4-bundle 380.0,855.633098939,27.913,0.5,,,27913.0,,,3862868.0,TenneT,"SRID=4326;LINESTRING(9.38765125748855 51.640733525594,9.23187002273009 51.810119094224)",3012,2.0,380000.0,,,3.0
811,233,491,Al/St 240/40 4-bundle 380.0,855.633098939,40.726,0.5,,50.0,40726.0,,,3883860.0,,"SRID=4326;LINESTRING(9.88551509756969 48.3040743584705,10.2341629653667 48.5289320393823)",,2.0,380000.0,,Delmensingen - Niederstotzingen - Rotensohl,3.0
812,394,491,Al/St 240/40 4-bundle 380.0,855.633098939,26.42,0.5,,50.0,26420.0,,,3883860.0,,"SRID=4326;LINESTRING(10.2224539935941 48.7367522347984,10.2341629653667 48.5289320393823)",,2.0,380000.0,,Delmensingen - Niederstotzingen - Rotensohl,3.0
813,393,491,Al/St 240/40 4-bundle 380.0,855.633098939,0.246,0.5,,50.0,246.0,,,3883860.0,,"SRID=4326;LINESTRING(10.231641549556 48.5297622792522,10.2341629653667 48.5289320393823)",,2.0,380000.0,,Delmensingen - Niederstotzingen - Rotensohl,3.0
814,391_220kV,494,Al/St 240/40 2-bundle 220.0,1486.09959289,21.038,3.0,,,21038.0,,,3945262.0,,"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,8.74326052934848 50.1623379810729)",,2.0,220000.0,,Staudinger - Dörnigheim - Frankfurt Nord,9.0
815,492,494,Al/St 240/40 2-bundle 220.0,1486.09959289,0.77,3.0,,,770.0,,,3945262.0,,"SRID=4326;LINESTRING(8.73513573367143 50.1591915403542,8.74326052934848 50.1623379810729)",,2.0,220000.0,,Staudinger - Dörnigheim - Frankfurt Nord,9.0
816,493,494,Al/St 240/40 2-bundle 220.0,1486.09959289,0.661,3.0,,,661.0,,,3945262.0,,"SRID=4326;LINESTRING(8.87225963914833 50.1297253197387,8.74326052934848 50.1623379810729)",,2.0,220000.0,,Staudinger - Dörnigheim - Frankfurt Nord,9.0
817,23,440,Al/St 240/40 2-bundle 220.0,247.683265482,39.532,0.5,0.65,50.0,39532.0,0.16,0.64,5299662.0,TenneT,"SRID=4326;LINESTRING(9.98853660865951 53.766277668594,9.45967747872262 53.8646574512707)",,1.0,220000.0,5.75,202 II,3.0
818,402,440,Al/St 240/40 2-bundle 220.0,247.683265482,12.335,0.5,0.65,50.0,12335.0,0.16,0.64,5299662.0,TenneT,"SRID=4326;LINESTRING(9.44963652666114 53.967286497351,9.45967747872262 53.8646574512707)",,1.0,220000.0,5.75,202 II,3.0
819,26_220kV,440,Al/St 240/40 2-bundle 220.0,247.683265482,9.587,0.5,0.65,50.0,9587.0,0.16,0.64,5299662.0,TenneT,"SRID=4326;LINESTRING(9.34400177215961 53.8517774635399,9.45967747872262 53.8646574512707)",,1.0,220000.0,5.75,202 II,3.0
820,432,434,Al/St 240/40 2-bundle 220.0,495.366530965,42.194,1.0,1.3,50.0,42194.0,0.08,0.32,5308445.0,,"SRID=4326;LINESTRING(10.9662583424068 47.2695304688802,11.2869438320852 47.4928624569052)",250;251,2.0,220000.0,11.5,Silz (AT) - Krün (DE) - Oberbrunn II,3.0
821,433,434,Al/St 240/40 2-bundle 220.0,495.366530965,0.806,1.0,1.3,50.0,806.0,0.08,0.32,5308445.0,,"SRID=4326;LINESTRING(11.2777210418419 47.4958726669837,11.2869438320852 47.4928624569052)",250;251,2.0,220000.0,11.5,Silz (AT) - Krün (DE) - Oberbrunn II,3.0
822,19,434,Al/St 240/40 2-bundle 220.0,495.366530965,71.413,1.0,1.3,50.0,71413.0,0.08,0.32,5308445.0,,"SRID=4326;LINESTRING(11.2939727001158 48.0520427719624,11.2869438320852 47.4928624569052)",250;251,2.0,220000.0,11.5,Silz (AT) - Krün (DE) - Oberbrunn II,3.0
823,272,495,Al/St 240/40 4-bundle 380.0,1711.26619788,1.008,1.0,2.6,50.0,1008.0,0.025,0.25,5502026.0,TenneT TSO GmbH,"SRID=4326;LINESTRING(9.31819523638713 54.7160494089748,9.33223016559803 54.7210227584184)",,2.0,380000.0,13.7,Audorf - Jardelund,6.0
824,333,495,Al/St 240/40 4-bundle 380.0,1711.26619788,17.345,1.0,2.6,50.0,17345.0,0.025,0.25,5502026.0,TenneT TSO GmbH,"SRID=4326;LINESTRING(9.19698235871826 54.8510986052119,9.33223016559803 54.7210227584184)",,2.0,380000.0,13.7,Audorf - Jardelund,6.0
825,398,495,Al/St 240/40 4-bundle 380.0,1711.26619788,64.968,1.0,2.6,50.0,64968.0,0.025,0.25,5502026.0,TenneT TSO GmbH,"SRID=4326;LINESTRING(9.72460611042234 54.2882702503445,9.33223016559803 54.7210227584184)",,2.0,380000.0,13.7,Audorf - Jardelund,6.0
826,100_220kV,255,Al/St 240/40 2-bundle 220.0,990.733061929,40.3942931461,2.0,,,,,,,,,,2.0,220000.0,,,6.0
827,384,351,Al/St 240/40 4-bundle 380.0,3422.53239576,105.026710536,2.0,,,,,,,,,,4.0,380000.0,,,6.0
828,351,353,Al/St 240/40 4-bundle 380.0,3422.53239576,6.76729770521,2.0,,,,,,,,,,4.0,380000.0,,,6.0
829,465,471,Al/St 240/40 2-bundle 220.0,990.733061929,0.0477583608948,2.0,,,,,,,,,,2.0,220000.0,,,6.0
830,250_220kV,251_220kV,Al/St 240/40 2-bundle 220.0,990.733061929,0.111333083682,2.0,,,,,,,,,,2.0,220000.0,,,6.0
832,251_220kV,252_220kV,Al/St 240/40 2-bundle 220.0,990.733061929,0.17410828166,2.0,,,,,,,,,,2.0,220000.0,,,6.0
833,194,195,Al/St 240/40 4-bundle 380.0,3422.53239576,0.202860889681,2.0,,,,,,,,,,4.0,380000.0,,,6.0
834,249,250,Al/St 240/40 4-bundle 380.0,3422.53239576,0.25131623141,2.0,,,,,,,,,,4.0,380000.0,,,6.0
